year,night,bat,roost,sexage,minute
2019,201,49,A,young female,30
2019,201,155,A,juvenile,30
2019,201,5,A,old female,30
2019,201,140,A,juvenile,30
2019,202,47,B,young female,60
2019,202,149,A,juvenile,44
2019,202,179,A,juvenile,44
2019,202,117,A,young female,43
2019,202,179,A,juvenile,43
2019,202,49,A,young female,43
2019,202,84,A,young female,43
2019,202,4,A,old female,41
2019,202,177,A,juvenile,38
2019,202,179,A,juvenile,38
2019,202,100,A,old female,38
2019,202,148,A,juvenile,37
2019,202,179,A,juvenile,37
2019,202,153,A,juvenile,37
2019,202,153,A,juvenile,36
2019,202,161,A,juvenile,33
2019,206,150,A,juvenile,47
2019,210,145,B,juvenile,34
2019,211,16,B,young female,36
2019,213,140,A,juvenile,40
2019,213,174,A,juvenile,31
2019,214,115,A,old female,43
2019,220,29,B,young female,53
2019,220,156,B,old female,48
2019,220,174,B,juvenile,38
2019,221,44,F,old female,46
2019,221,30,F,young female,42
2019,221,62,F,young female,41
2019,221,51,F,young female,41
2019,221,51,F,young female,40
2019,221,3,F,young female,40
2019,221,46,F,young female,40
2019,221,46,F,young female,39
2019,221,51,F,young female,39
2019,221,51,F,young female,38
2019,221,47,F,young female,38
2019,221,47,F,young female,37
2019,221,156,B,old female,36
2019,221,174,F,juvenile,36
2019,221,123,F,young female,36
2019,222,174,B,juvenile,61
2019,222,30,F,young female,57
2019,222,30,F,young female,55
2019,222,2,F,old female,51
2019,222,2,F,old female,50
2019,222,29,F,young female,50
2019,222,62,F,young female,49
2019,222,2,F,old female,49
2019,222,29,F,young female,49
2019,222,206,F,young female,49
2019,222,10,F,young female,49
2019,222,89,F,young female,49
2019,222,10,F,young female,48
2019,222,51,F,young female,48
2019,222,206,F,young female,48
2019,222,2,F,old female,48
2019,222,47,F,young female,48
2019,222,46,F,young female,48
2019,222,123,F,young female,48
2019,222,166,F,juvenile,48
2019,222,46,F,young female,47
2019,222,2,F,old female,47
2019,222,89,F,young female,47
2019,222,123,F,young female,47
2019,222,3,F,young female,47
2019,222,166,F,juvenile,47
2019,222,3,F,young female,46
2019,222,46,F,young female,46
2019,222,123,F,young female,46
2019,222,166,F,juvenile,46
2019,222,10,F,young female,46
2019,222,120,F,old female,46
2019,222,10,F,young female,45
2019,222,166,F,juvenile,45
2019,222,145,F,juvenile,45
2019,222,10,F,young female,44
2019,222,213,F,old female,41
2019,222,213,F,old female,40
2019,222,145,F,juvenile,40
2019,222,213,F,old female,39
2019,222,44,F,old female,38
2019,222,156,B,old female,36
2019,223,1,B,young female,68
2019,223,2,F,old female,62
2019,223,29,F,young female,61
2019,223,2,F,old female,61
2019,223,2,F,old female,60
2019,223,29,F,young female,60
2019,223,2,F,old female,56
2019,223,2,F,old female,55
2019,223,210,F,juvenile,55
2019,223,1,F,young female,55
2019,223,20,F,young female,55
2019,223,1,F,young female,54
2019,223,1,F,young female,53
2019,223,47,F,young female,53
2019,223,34,F,young female,53
2019,223,34,F,young female,52
2019,223,1,F,young female,52
2019,223,10,F,young female,52
2019,223,1,F,young female,51
2019,223,34,F,young female,51
2019,223,206,F,young female,49
2019,223,206,F,young female,48
2019,223,206,F,young female,47
2019,223,30,F,young female,47
2019,223,44,F,old female,47
2019,223,3,F,young female,46
2019,223,3,F,young female,45
2019,223,123,F,young female,45
2019,223,82,F,old female,44
2019,223,62,F,young female,44
2019,223,82,F,old female,42
2019,223,89,F,young female,41
2019,223,82,F,old female,41
2019,223,120,F,old female,40
2019,223,16,F,young female,40
2019,223,16,F,young female,39
2019,223,46,F,young female,39
2019,223,213,F,old female,38
2019,223,46,F,young female,38
2019,223,156,B,old female,35
2019,223,166,F,juvenile,34
2019,223,166,F,juvenile,33
2019,223,158,F,old female,32
2019,224,34,F,young female,59
2019,224,34,F,young female,58
2019,224,2,F,old female,54
2019,224,2,F,old female,53
2019,224,2,F,old female,52
2019,224,34,F,young female,49
2019,224,47,F,young female,49
2019,224,206,F,young female,49
2019,224,206,F,young female,48
2019,224,34,F,young female,48
2019,224,47,F,young female,48
2019,224,30,F,young female,48
2019,224,29,F,young female,48
2019,224,10,F,young female,48
2019,224,30,F,young female,47
2019,224,47,F,young female,47
2019,224,29,F,young female,47
2019,224,34,F,young female,47
2019,224,2,F,old female,47
2019,224,120,F,old female,47
2019,224,130,F,old female,47
2019,224,1,F,young female,47
2019,224,1,F,young female,46
2019,224,130,F,old female,46
2019,224,123,F,young female,46
2019,224,123,F,young female,45
2019,224,16,F,young female,45
2019,224,55,F,young female,45
2019,224,16,F,young female,44
2019,224,55,F,young female,44
2019,224,46,F,young female,44
2019,224,82,F,old female,44
2019,224,46,F,young female,43
2019,224,82,F,old female,43
2019,224,16,F,young female,43
2019,224,158,F,old female,42
2019,224,210,F,juvenile,42
2019,224,3,F,young female,42
2019,224,210,F,juvenile,41
2019,224,44,F,old female,41
2019,224,166,F,juvenile,40
2019,224,62,F,young female,40
2019,224,88,F,old female,37
2019,224,171,F,juvenile,37
2019,224,171,F,juvenile,36
2019,224,156,B,old female,33
2019,224,168,F,juvenile,32
2019,226,156,B,old female,36
2019,226,156,B,old female,34
2019,227,54,B,young female,67
2019,228,156,B,old female,34
2019,229,218,B,juvenile,45
2019,229,47,B,young female,45
2019,229,156,B,old female,30
2019,230,156,B,old female,41
2019,231,156,B,old female,44
2019,232,206,B,young female,67
2019,233,156,B,old female,31
2019,233,228,B,juvenile,30
2019,234,42,A,old female,45
2019,234,156,B,old female,36
2019,235,156,B,old female,38
2019,235,156,B,old female,37
2019,236,156,B,old female,38
2019,237,156,B,old female,41
2019,242,5,G,old female,52
2019,251,249,A,juvenile,63
2019,258,174,F,juvenile,60
2019,258,174,B,juvenile,59
2019,259,179,A,juvenile,59
2020,169,19,A,old female,67
2020,169,98,A,old female,62
2020,169,123,A,old female,59
2020,169,117,A,young female,34
2020,169,115,A,old female,33
2020,169,249,A,young female,31
2020,170,3,A,old female,59
2020,170,130,A,old female,58
2020,170,94,A,young female,54
2020,170,123,A,old female,54
2020,170,115,A,old female,54
2020,170,9,A,old female,48
2020,170,109,A,old female,48
2020,170,46,A,young female,45
2020,170,30,A,old female,45
2020,170,37,A,old female,44
2020,170,145,A,young female,38
2020,170,74,A,old female,37
2020,170,206,A,old female,36
2020,170,120,A,old female,36
2020,170,166,A,young female,34
2020,170,89,A,old female,34
2020,170,249,A,young female,33
2020,170,256,A,young female,32
2020,171,40,A,old female,74
2020,171,40,A,old female,64
2020,171,64,A,old female,46
2020,171,2,A,old female,45
2020,171,115,A,old female,41
2020,171,123,A,old female,38
2020,171,123,A,old female,37
2020,171,229,A,young female,36
2020,171,157,A,young female,34
2020,171,92,A,old female,30
2020,172,94,A,young female,70
2020,172,19,A,old female,66
2020,172,205,A,old female,53
2020,172,54,A,old female,45
2020,172,54,A,old female,44
2020,172,2,A,old female,39
2020,172,123,A,old female,36
2020,172,123,A,old female,35
2020,172,9,A,old female,31
2020,173,98,A,old female,58
2020,173,19,A,old female,56
2020,173,205,A,old female,54
2020,173,115,A,old female,53
2020,173,123,A,old female,39
2020,173,37,A,old female,39
2020,173,37,A,old female,38
2020,173,249,A,young female,37
2020,173,46,A,young female,35
2020,174,19,A,old female,50
2020,174,93,A,old female,41
2020,174,4,A,old female,40
2020,174,281,A,young female,34
2020,175,205,A,old female,64
2020,175,117,A,young female,35
2020,175,116,A,old female,30
2020,175,54,A,old female,30
2020,175,206,A,old female,30
2020,175,44,A,old female,30
2020,176,29,B,old female,74
2020,176,115,A,old female,72
2020,176,115,A,old female,71
2020,176,19,A,old female,70
2020,176,4,A,old female,61
2020,176,114,A,old female,53
2020,176,249,A,young female,47
2020,176,3,A,old female,47
2020,176,100,A,old female,46
2020,176,218,A,young female,44
2020,176,117,A,young female,43
2020,176,116,A,old female,42
2020,176,117,A,young female,42
2020,176,143,A,old female,40
2020,176,47,A,old female,40
2020,176,120,A,old female,39
2020,176,37,A,old female,38
2020,176,30,A,old female,34
2020,176,119,A,young female,34
2020,176,32,A,young female,33
2020,177,114,A,old female,65
2020,177,205,A,old female,59
2020,177,123,A,old female,58
2020,177,19,A,old female,57
2020,177,64,A,old female,49
2020,177,157,A,young female,44
2020,177,63,A,old female,43
2020,177,201,A,young female,38
2020,177,249,A,young female,37
2020,177,116,A,old female,34
2020,177,218,A,young female,34
2020,177,92,A,old female,32
2020,177,281,A,young female,32
2020,177,32,A,young female,30
2020,178,64,A,old female,47
2020,178,88,A,old female,34
2020,178,32,A,young female,34
2020,178,30,A,old female,32
2020,178,38,A,old female,32
2020,178,117,A,young female,31
2020,179,45,A,old female,64
2020,179,98,A,old female,64
2020,179,45,A,old female,63
2020,179,45,A,old female,62
2020,179,130,A,old female,55
2020,179,38,A,old female,40
2020,179,4,A,old female,40
2020,179,291,A,old female,37
2020,179,92,A,old female,37
2020,179,218,A,young female,37
2020,179,88,A,old female,37
2020,179,88,A,old female,36
2020,179,120,A,old female,36
2020,179,143,A,old female,33
2020,179,47,A,old female,32
2020,180,281,A,young female,74
2020,180,218,A,young female,74
2020,180,291,A,old female,72
2020,180,158,B,old female,71
2020,180,291,A,old female,71
2020,180,281,A,young female,69
2020,180,291,A,old female,68
2020,180,37,A,old female,67
2020,180,281,A,young female,66
2020,180,37,A,old female,61
2020,180,63,A,old female,49
2020,180,116,A,old female,41
2020,180,249,A,young female,41
2020,180,92,A,old female,36
2020,181,3,A,old female,72
2020,181,45,B,old female,69
2020,181,3,A,old female,68
2020,181,45,B,old female,67
2020,181,3,A,old female,63
2020,181,3,A,old female,61
2020,181,117,A,young female,53
2020,181,38,A,old female,52
2020,181,120,A,old female,51
2020,181,38,A,old female,51
2020,181,30,A,old female,43
2020,181,281,A,young female,43
2020,181,27,A,old female,38
2020,182,218,A,young female,58
2020,182,30,A,old female,49
2020,182,249,A,young female,44
2020,182,38,A,old female,37
2020,183,158,B,old female,62
2020,183,120,A,old female,40
2020,183,4,A,old female,39
2020,183,30,A,old female,33
2020,184,206,B,old female,69
2020,184,55,B,old female,68
2020,184,37,B,old female,66
2020,184,37,B,old female,65
2020,184,46,B,young female,65
2020,184,256,B,young female,65
2020,184,256,B,young female,64
2020,184,55,B,old female,62
2020,184,256,B,young female,62
2020,184,256,B,young female,61
2020,184,37,B,old female,61
2020,184,256,A,young female,60
2020,184,205,B,old female,59
2020,184,205,B,old female,58
2020,184,117,C,young female,57
2020,184,183,B,young female,57
2020,184,119,B,young female,56
2020,184,256,B,young female,52
2020,184,49,C,old female,49
2020,184,49,C,old female,48
2020,184,256,B,young female,47
2020,184,186,B,old female,47
2020,184,30,B,old female,47
2020,184,186,B,old female,46
2020,184,186,B,old female,45
2020,184,206,B,old female,45
2020,184,14,C,old female,45
2020,184,45,B,old female,45
2020,184,45,B,old female,44
2020,184,14,C,old female,44
2020,184,14,C,old female,43
2020,184,291,C,old female,43
2020,184,256,B,young female,38
2020,184,37,B,old female,37
2020,184,256,B,young female,36
2020,184,186,B,old female,35
2020,184,116,C,old female,34
2020,184,186,B,old female,33
2020,184,116,C,old female,33
2020,184,256,B,young female,33
2020,185,133,B,old female,73
2020,185,133,B,old female,71
2020,185,74,C,old female,68
2020,185,74,C,old female,67
2020,185,45,B,old female,67
2020,185,158,B,old female,64
2020,185,158,B,old female,63
2020,185,45,B,old female,63
2020,185,133,B,old female,63
2020,185,205,B,old female,62
2020,185,110,B,old female,58
2020,185,45,B,old female,57
2020,185,37,B,old female,57
2020,185,45,B,old female,56
2020,185,119,B,young female,51
2020,185,171,B,young female,50
2020,185,110,B,old female,50
2020,185,229,B,young female,47
2020,185,186,B,old female,43
2020,185,183,B,young female,43
2020,185,46,B,young female,38
2020,185,30,B,old female,38
2020,185,49,C,old female,37
2020,185,49,C,old female,36
2020,185,244,C,young female,34
2020,185,244,C,young female,33
2020,185,13,B,old female,32
2020,185,256,B,young female,30
2020,186,110,B,old female,74
2020,186,206,B,old female,73
2020,186,30,B,old female,72
2020,186,143,C,old female,72
2020,186,143,C,old female,71
2020,186,54,B,old female,71
2020,186,46,B,young female,71
2020,186,54,B,old female,70
2020,186,46,B,young female,70
2020,186,143,C,old female,70
2020,186,157,C,young female,70
2020,186,54,B,old female,69
2020,186,205,B,old female,69
2020,186,143,C,old female,69
2020,186,157,C,young female,69
2020,186,40,B,old female,69
2020,186,40,B,old female,68
2020,186,157,C,young female,68
2020,186,37,B,old female,67
2020,186,37,B,old female,66
2020,186,143,C,old female,64
2020,186,171,B,young female,63
2020,186,171,B,young female,62
2020,186,254,C,young female,62
2020,186,40,B,old female,62
2020,186,116,C,old female,59
2020,186,32,B,young female,58
2020,186,244,C,young female,53
2020,186,33,B,old female,53
2020,186,183,B,young female,53
2020,186,74,B,old female,53
2020,186,119,B,young female,53
2020,186,119,B,young female,52
2020,186,33,B,old female,52
2020,186,103,B,old female,42
2020,186,103,B,old female,41
2020,186,49,C,old female,41
2020,186,293,B,young female,41
2020,186,206,B,old female,40
2020,186,293,B,young female,40
2020,186,95,C,old female,39
2020,186,293,B,young female,38
2020,186,143,C,old female,37
2020,186,218,B,young female,37
2020,186,110,B,old female,31
2020,186,133,B,old female,31
2020,187,45,B,old female,72
2020,187,206,B,old female,69
2020,187,14,C,old female,69
2020,187,14,C,old female,68
2020,187,110,B,old female,65
2020,187,2,B,old female,64
2020,187,171,B,young female,62
2020,187,244,C,young female,62
2020,187,244,C,young female,61
2020,187,244,C,young female,59
2020,187,183,B,young female,59
2020,187,45,B,old female,57
2020,187,119,B,young female,54
2020,187,103,B,old female,52
2020,187,116,C,old female,50
2020,187,3,B,old female,45
2020,187,95,C,old female,43
2020,187,49,C,old female,43
2020,187,206,B,old female,43
2020,187,206,B,old female,42
2020,187,201,B,young female,42
2020,187,293,B,young female,41
2020,187,157,C,young female,40
2020,187,13,B,old female,39
2020,187,104,C,old female,39
2020,187,143,C,old female,37
2020,187,187,B,old female,35
2020,187,133,B,old female,33
2020,187,126,C,old female,30
2020,187,292,C,old female,30
2020,187,40,B,old female,30
2020,188,14,C,old female,74
2020,188,166,B,young female,71
2020,188,70,C,old female,71
2020,188,70,C,old female,70
2020,188,293,B,young female,70
2020,188,119,B,young female,67
2020,188,158,B,old female,62
2020,188,143,C,old female,61
2020,188,166,B,young female,61
2020,188,166,B,young female,60
2020,188,12,C,old female,58
2020,188,126,C,old female,58
2020,188,291,C,old female,56
2020,188,104,C,old female,46
2020,188,291,C,old female,46
2020,188,291,C,old female,45
2020,188,143,C,old female,40
2020,188,116,C,old female,40
2020,188,130,C,old female,35
2020,189,218,B,young female,73
2020,189,143,C,old female,73
2020,189,13,B,old female,73
2020,189,13,B,old female,72
2020,189,14,C,old female,72
2020,189,14,C,old female,71
2020,189,49,C,old female,71
2020,189,49,C,old female,70
2020,189,120,B,old female,66
2020,189,126,C,old female,66
2020,189,110,B,old female,65
2020,189,126,C,old female,65
2020,189,120,B,old female,65
2020,189,95,C,old female,63
2020,189,71,C,old female,63
2020,189,71,C,old female,62
2020,189,3,B,old female,59
2020,189,293,B,young female,59
2020,189,32,B,young female,59
2020,189,32,B,young female,58
2020,189,183,B,young female,56
2020,189,183,B,young female,55
2020,189,183,B,young female,54
2020,189,183,B,young female,53
2020,189,195,C,young female,51
2020,189,40,B,old female,48
2020,189,116,C,old female,47
2020,189,292,C,old female,45
2020,189,133,B,old female,41
2020,189,130,C,old female,39
2020,189,12,C,old female,35
2020,189,143,C,old female,34
2020,189,291,C,old female,32
2020,189,291,C,old female,31
2020,190,39,B,old female,71
2020,190,126,C,old female,69
2020,190,297,C,juvenile,69
2020,190,297,C,juvenile,68
2020,190,126,C,old female,68
2020,190,297,C,juvenile,67
2020,190,123,C,old female,67
2020,190,126,C,old female,64
2020,190,54,B,old female,61
2020,190,33,B,old female,60
2020,190,33,B,old female,59
2020,190,120,B,old female,58
2020,190,157,C,young female,57
2020,190,281,C,young female,57
2020,190,186,B,old female,57
2020,190,297,C,juvenile,56
2020,190,229,B,young female,55
2020,190,183,B,young female,54
2020,190,74,B,old female,54
2020,190,158,B,old female,50
2020,190,64,B,old female,50
2020,190,44,B,old female,49
2020,190,305,B,juvenile,48
2020,190,57,C,old female,48
2020,190,171,C,young female,48
2020,190,171,C,young female,47
2020,190,119,B,young female,44
2020,190,281,C,young female,44
2020,190,49,C,old female,44
2020,190,206,B,old female,44
2020,190,45,B,old female,44
2020,190,308,B,juvenile,44
2020,190,32,B,young female,42
2020,190,116,C,old female,40
2020,190,116,C,old female,39
2020,190,244,C,young female,39
2020,190,244,C,young female,38
2020,190,30,B,old female,38
2020,190,46,B,young female,38
2020,190,123,B,old female,38
2020,190,46,B,young female,37
2020,190,30,B,old female,37
2020,190,218,B,young female,35
2020,190,27,C,old female,35
2020,190,95,C,old female,35
2020,190,95,C,old female,34
2020,190,281,B,young female,34
2020,190,37,B,old female,34
2020,190,102,C,old female,34
2020,190,104,C,old female,33
2020,190,102,C,old female,33
2020,190,45,B,old female,33
